SITE,DTS,COUNTID,LANE,DIR,SPD,AX,GW_TOT,HEADT,GAPT,LENTH,CS,AWT01,AWT02,AWT03,AWT04,AWT05,AWT06,AWT07,AWT08,AWT09,W1_2,W2_3,W3_4,W4_5,W5_6,W6_7,W7_8,W8_9,TYPE
405,20000104T082831,188,1,1,85,4,24930,4,3.8,856,4,4690,3520,8010,8710,0,0,0,0,0,157,306,138,0,0,0,0,0,22
405,20000104T083012,189,1,1,88,2,4260,1.4,1.3,589,1,1720,2540,0,0,0,0,0,0,0,334,0,0,0,0,0,0,0,11
405,20000104T083015,190,1,1,89,2,8240,2.5,2.3,802,4,5880,2360,0,0,0,0,0,0,0,547,0,0,0,0,0,0,0,11
405,20000104T083037,191,1,1,87,4,13070,1,0.9,1496,5,2660,2970,2920,4520,0,0,0,0,0,499,493,392,0,0,0,0,0,1111
405,20000104T083056,192,1,1,85,2,11870,3.7,3.6,780,4,4700,7170,0,0,0,0,0,0,0,525,0,0,0,0,0,0,0,11
405,20000104T083107,193,1,1,85,2,9200,6.6,6.5,808,4,4440,4760,0,0,0,0,0,0,0,553,0,0,0,0,0,0,0,11
405,20000104T083119,194,1,1,95,2,8390,2.2,2.1,835,4,4280,4110,0,0,0,0,0,0,0,580,0,0,0,0,0,0,0,11
405,20000104T083123,195,1,1,88,5,10510,4.4,3.9,1512,7,2680,3870,1190,1560,1210,0,0,0,0,419,581,128,129,0,0,0,0,113
405,20000104T083127,196,1,1,97,2,12930,4,3.3,882,3,4610,8320,0,0,0,0,0,0,0,627,0,0,0,0,0,0,0,11
405,20000104T083215,197,1,1,90,4,8120,1.1,1,1409,6,2390,2230,1430,2070,0,0,0,0,0,380,638,136,0,0,0,0,0,112
405,20000104T083326,198,1,1,97,3,9040,3.1,3,890,4,2590,3370,3080,0,0,0,0,0,0,493,142,0,0,0,0,0,0,12
405,20000104T083409,199,1,1,82,4,10180,7.4,7.2,782,4,2350,3070,2350,2410,0,0,0,0,0,151,326,136,0,0,0,0,0,22
405,20000104T083442,200,1,1,93,3,3880,2.4,2.3,735,7,1490,1340,1050,0,0,0,0,0,0,402,78,0,0,0,0,0,0,12
405,20000104T083453,201,1,1,88,4,21570,5.8,5.7,1796,5,5240,8120,4140,4070,0,0,0,0,0,505,578,470,0,0,0,0,0,1111
405,20000104T083503,202,1,1,83,4,10440,9.8,9,1245,6,5240,1960,1640,1600,0,0,0,0,0,364,496,130,0,0,0,0,0,112
405,20000104T083533,203,1,1,79,2,5180,7,6.9,571,1,2680,2500,0,0,0,0,0,0,0,316,0,0,0,0,0,0,0,11
405,20000104T083605,204,1,1,89,2,3610,3.5,3.4,590,1,1440,2170,0,0,0,0,0,0,0,335,0,0,0,0,0,0,0,11
405,20000104T083708,205,1,1,86,2,7210,2.3,2.2,807,4,4780,2430,0,0,0,0,0,0,0,552,0,0,0,0,0,0,0,11
405,20000104T083718,206,1,1,87,2,5740,9.8,9.4,893,7,2590,3150,0,0,0,0,0,0,0,638,0,0,0,0,0,0,0,11
405,20000104T083721,207,1,1,87,5,29740,3.1,2.6,1829,5,6060,10850,4310,4200,4320,0,0,0,0,518,530,413,113,0,0,0,0,1112
405,20000104T083815,208,1,1,86,4,24240,2.2,2.1,835,4,5420,6650,5610,6560,0,0,0,0,0,151,356,138,0,0,0,0,0,22
405,20000104T083953,209,1,1,85,2,6410,5.6,5.5,672,4,2870,3540,0,0,0,0,0,0,0,417,0,0,0,0,0,0,0,11
405,20000104T084117,210,1,1,94,3,4380,2.1,1.9,993,6,1130,1760,1490,0,0,0,0,0,0,353,405,0,0,0,0,0,0,111
405,20000104T084201,211,1,1,81,2,12020,9,8.9,810,4,8300,3720,0,0,0,0,0,0,0,555,0,0,0,0,0,0,0,11
405,20000104T084205,212,1,1,90,4,3670,2.9,2.7,949,7,1090,720,980,880,0,0,0,0,0,304,387,69,0,0,0,0,0,112
405,20000104T084225,213,1,1,87,5,18010,5,4.9,1467,6,4160,4590,3460,2540,3260,0,0,0,0,356,594,133,129,0,0,0,0,113
405,20000104T084301,214,1,1,89,4,13540,1.9,1.8,1387,6,4880,3450,2700,2510,0,0,0,0,0,372,630,130,0,0,0,0,0,112
405,20000104T084306,215,1,1,79,2,9870,4.4,3.8,801,4,5690,4180,0,0,0,0,0,0,0,546,0,0,0,0,0,0,0,11
405,20000104T084434,216,1,1,78,2,3620,7,6.9,509,1,1650,1970,0,0,0,0,0,0,0,330,0,0,0,0,0,0,0,11
405,20000104T084436,217,1,1,86,2,4940,2.5,2.3,588,1,2690,2250,0,0,0,0,0,0,0,333,0,0,0,0,0,0,0,11
405,20000104T084604,218,1,1,78,4,20720,3.6,3.4,1342,6,5680,7470,3650,3920,0,0,0,0,0,379,566,142,0,0,0,0,0,112
405,20000104T084737,219,1,1,85,4,21370,6.3,6.1,890,4,3680,3940,6950,6800,0,0,0,0,0,149,353,133,0,0,0,0,0,22
405,20000104T084739,220,1,1,82,4,10120,2.6,2.2,1167,6,2930,4720,1420,1050,0,0,0,0,0,361,425,126,0,0,0,0,0,112
405,20000104T084757,221,1,1,87,4,17760,5.3,5.1,1860,5,4660,7800,2580,2720,0,0,0,0,0,528,579,498,0,0,0,0,0,1111
405,20000104T084829,222,1,1,88,4,20970,1.9,1.8,900,4,6000,6170,4440,4360,0,0,0,0,0,174,333,138,0,0,0,0,0,22
405,20000104T084848,223,1,1,84,4,10890,2.9,2.7,1403,6,5770,2480,1280,1360,0,0,0,0,0,373,639,136,0,0,0,0,0,112
405,20000104T085019,224,1,1,87,5,17980,1.6,1.4,1702,5,6210,4300,3670,1620,2180,0,0,0,0,466,135,503,461,0,0,0,0,1211
405,20000104T085027,225,1,1,94,2,6410,8.1,7.4,736,4,4220,2190,0,0,0,0,0,0,0,481,0,0,0,0,0,0,0,11
405,20000104T085135,226,1,1,86,2,9040,2.5,2.3,754,4,5350,3690,0,0,0,0,0,0,0,499,0,0,0,0,0,0,0,11
405,20000104T085158,227,1,1,99,3,3760,6.2,6.1,716,7,1150,1370,1240,0,0,0,0,0,0,386,75,0,0,0,0,0,0,12
405,20000104T085204,228,1,1,89,4,14410,5.9,5.6,1365,6,5310,4520,2770,1810,0,0,0,0,0,370,605,135,0,0,0,0,0,112
405,20000104T085242,229,1,1,88,2,7540,3.3,3.2,738,4,3960,3580,0,0,0,0,0,0,0,483,0,0,0,0,0,0,0,11
405,20000104T085247,230,1,1,88,2,7220,4.5,4.2,672,4,3990,3230,0,0,0,0,0,0,0,417,0,0,0,0,0,0,0,11
405,20000104T085455,231,1,1,80,3,21370,12.7,12.5,887,4,6790,6950,7630,0,0,0,0,0,0,498,134,0,0,0,0,0,0,12
405,20000104T085547,232,1,1,87,4,19410,4.3,4.2,1827,5,6690,6010,3350,3360,0,0,0,0,0,554,524,494,0,0,0,0,0,1111
405,20000104T085614,233,1,1,84,2,4400,3.1,3,565,1,2280,2120,0,0,0,0,0,0,0,310,0,0,0,0,0,0,0,11
405,20000104T085652,234,1,1,83,2,12050,3.9,3.8,778,4,7370,4680,0,0,0,0,0,0,0,523,0,0,0,0,0,0,0,11
405,20000104T085707,235,1,1,92,4,24670,5.9,5.8,844,4,5420,6580,6380,6290,0,0,0,0,0,151,314,138,0,0,0,0,0,22
405,20000104T085728,236,1,1,83,2,6700,1.7,1.6,735,4,4170,2530,0,0,0,0,0,0,0,480,0,0,0,0,0,0,0,11
405,20000104T085730,237,1,1,84,2,9170,1.3,0.9,777,4,5860,3310,0,0,0,0,0,0,0,522,0,0,0,0,0,0,0,11
405,20000104T085926,238,1,1,82,4,24930,9.8,9.7,889,4,4500,5770,7330,7330,0,0,0,0,0,151,348,135,0,0,0,0,0,22
405,20000104T085931,239,1,1,83,4,14000,4.7,4.3,1506,7,6090,2630,2850,2430,0,0,0,0,0,363,417,473,0,0,0,0,0,1111
405,20000104T090037,240,1,1,88,2,8370,9.7,9.6,769,4,3080,5290,0,0,0,0,0,0,0,514,0,0,0,0,0,0,0,11
405,20000104T090114,241,1,1,88,4,18210,2.1,2,1468,6,6500,4930,3210,3570,0,0,0,0,0,380,699,134,0,0,0,0,0,112
405,20000104T090119,242,1,1,89,4,10610,4.2,3.5,1392,6,2000,3370,2540,2700,0,0,0,0,0,329,673,135,0,0,0,0,0,112
405,20000104T090237,243,1,1,84,4,26270,8.3,8.1,1174,6,6280,7420,6180,6390,0,0,0,0,0,360,443,117,0,0,0,0,0,112
405,20000104T090320,244,1,1,89,4,25570,7.9,7.8,851,4,5820,5910,8220,5620,0,0,0,0,0,324,133,139,0,0,0,0,0,13
405,20000104T090325,245,1,1,86,5,11280,5.5,5.1,1713,7,2560,3320,1680,1860,1860,0,0,0,0,508,680,131,139,0,0,0,0,113
405,20000104T090328,246,1,1,86,4,20040,2.7,1.9,1413,6,6130,3530,4870,5510,0,0,0,0,0,381,640,137,0,0,0,0,0,112
405,20000104T090332,247,1,1,85,5,12890,3.9,3.3,1470,6,2880,3840,1920,2070,2180,0,0,0,0,371,581,133,130,0,0,0,0,113
405,20000104T090418,248,1,1,87,2,10860,2.8,2.4,808,4,4980,5880,0,0,0,0,0,0,0,553,0,0,0,0,0,0,0,11
405,20000104T090649,249,1,1,87,2,8430,3.1,2.9,757,4,5390,3040,0,0,0,0,0,0,0,502,0,0,0,0,0,0,0,11
405,20000104T090657,250,1,1,84,2,3820,7.4,7,521,1,1520,2300,0,0,0,0,0,0,0,335,0,0,0,0,0,0,0,11
405,20000104T090701,251,1,1,87,5,10450,4.4,4.1,1477,6,5980,1920,820,860,870,0,0,0,0,364,599,129,130,0,0,0,0,113
405,20000104T090743,252,1,1,89,2,6200,2.4,2.3,767,4,2870,3330,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,11
405,20000104T090800,253,1,1,87,4,6450,3.3,3.1,1743,5,2150,2480,860,960,0,0,0,0,0,496,614,474,0,0,0,0,0,1111
405,20000104T090803,254,1,1,89,4,11650,3.2,2.5,1413,6,3650,2740,2600,2660,0,0,0,0,0,386,640,132,0,0,0,0,0,112
405,20000104T090805,255,1,1,88,2,9270,1.9,1.3,765,4,4980,4290,0,0,0,0,0,0,0,510,0,0,0,0,0,0,0,11
405,20000104T090918,256,1,1,84,3,9460,3.8,3.6,846,4,6530,1480,1450,0,0,0,0,0,0,451,140,0,0,0,0,0,0,12
405,20000104T091058,257,1,1,88,2,10960,4,3.8,829,4,7000,3960,0,0,0,0,0,0,0,574,0,0,0,0,0,0,0,11
405,20000104T091150,258,1,1,88,5,20820,0.9,0.8,1485,6,5960,4000,4000,3590,3270,0,0,0,0,366,598,135,131,0,0,0,0,113
405,20000104T091153,259,1,1,75,4,4220,3.1,2.4,995,7,1240,1310,760,910,0,0,0,0,0,301,362,77,0,0,0,0,0,112
405,20000104T091155,260,1,1,84,2,8420,2.6,2.1,776,4,4950,3470,0,0,0,0,0,0,0,521,0,0,0,0,0,0,0,11
405,20000104T091232,261,1,1,88,4,3910,0.6,0.5,1004,7,550,1300,950,1110,0,0,0,0,0,331,418,71,0,0,0,0,0,112
405,20000104T091240,262,1,1,86,5,16040,2.1,2,1690,6,4460,3520,3580,2200,2280,0,0,0,0,322,132,880,133,0,0,0,0,122
405,20000104T091242,263,1,1,88,2,6260,2,1.3,712,4,3780,2480,0,0,0,0,0,0,0,457,0,0,0,0,0,0,0,11
405,20000104T091328,264,1,1,89,4,12230,2.8,2.7,1858,5,3070,3690,2880,2590,0,0,0,0,0,534,565,504,0,0,0,0,0,1111
405,20000104T091332,265,1,1,86,4,12730,4.2,3.5,1776,5,5140,3640,1950,2000,0,0,0,0,0,501,575,503,0,0,0,0,0,1111
405,20000104T091402,266,1,1,88,3,11510,5.5,5.3,1224,6,5140,2930,3440,0,0,0,0,0,0,357,612,0,0,0,0,0,0,111
405,20000104T091408,267,1,1,87,3,12490,1.3,1.2,676,4,5430,3570,3490,0,0,0,0,0,0,385,138,0,0,0,0,0,0,12
405,20000104T091415,268,1,1,87,3,15500,5.7,5.4,1412,7,5040,6140,4320,0,0,0,0,0,0,449,708,0,0,0,0,0,0,111
405,20000104T091417,269,1,1,87,4,9680,2.4,1.8,1425,6,2840,3760,1510,1570,0,0,0,0,0,390,614,166,0,0,0,0,0,112
405,20000104T091436,270,1,1,88,4,13580,2.5,2.3,1421,6,5640,2240,2770,2930,0,0,0,0,0,361,676,129,0,0,0,0,0,112
405,20000104T091503,271,1,1,88,4,17630,1.8,1.6,1882,5,4490,9540,2070,1530,0,0,0,0,0,516,580,531,0,0,0,0,0,1111
405,20000104T091532,272,1,1,89,4,7580,3,2.9,1205,6,4100,1840,860,780,0,0,0,0,0,383,481,134,0,0,0,0,0,112
405,20000104T091554,273,1,1,94,2,7770,2.6,2.5,626,4,3620,4150,0,0,0,0,0,0,0,371,0,0,0,0,0,0,0,11
405,20000104T091613,274,1,1,86,2,8930,1.8,1.6,838,4,4520,4410,0,0,0,0,0,0,0,583,0,0,0,0,0,0,0,11
405,20000104T091659,275,1,1,96,2,4060,5.4,5.3,669,4,1300,2760,0,0,0,0,0,0,0,414,0,0,0,0,0,0,0,11
405,20000104T091753,276,1,1,89,2,12380,1.5,1.3,832,4,5680,6700,0,0,0,0,0,0,0,577,0,0,0,0,0,0,0,11
405,20000104T091806,277,1,1,86,2,10960,3.6,3.5,812,4,6360,4600,0,0,0,0,0,0,0,557,0,0,0,0,0,0,0,11
405,20000104T092003,278,1,1,85,4,4230,1.8,1.7,1012,7,1320,1560,790,560,0,0,0,0,0,353,416,73,0,0,0,0,0,112
405,20000104T092010,279,1,1,94,2,5790,4.4,4.3,677,4,3070,2720,0,0,0,0,0,0,0,422,0,0,0,0,0,0,0,11
405,20000104T092029,280,1,1,94,2,3550,11,10.9,686,4,1560,1990,0,0,0,0,0,0,0,431,0,0,0,0,0,0,0,11
405,20000104T092047,281,1,1,79,4,5690,1.6,1.3,1380,5,1630,2100,1070,890,0,0,0,0,0,410,648,67,0,0,0,0,0,112
405,20000104T092103,282,1,1,88,4,14220,3.3,3.2,1827,5,5240,6020,1280,1680,0,0,0,0,0,522,522,542,0,0,0,0,0,1111
405,20000104T092112,283,1,1,82,3,10130,3.1,3,747,4,2420,3770,3940,0,0,0,0,0,0,417,138,0,0,0,0,0,0,12
405,20000104T092119,284,1,1,85,2,3870,7.1,6.8,545,1,1500,2370,0,0,0,0,0,0,0,328,0,0,0,0,0,0,0,11
405,20000104T092134,285,1,1,82,2,5440,3.2,3.1,678,4,1920,3520,0,0,0,0,0,0,0,423,0,0,0,0,0,0,0,11
405,20000104T092150,286,1,1,86,4,12260,10.6,10.4,850,4,2160,2400,3800,3900,0,0,0,0,0,151,316,136,0,0,0,0,0,22
405,20000104T092213,287,1,1,89,4,22140,1.6,1.4,1453,6,3730,6340,6070,6000,0,0,0,0,0,366,700,132,0,0,0,0,0,112
405,20000104T092221,288,1,1,87,2,9710,8.3,7.6,810,4,5140,4570,0,0,0,0,0,0,0,555,0,0,0,0,0,0,0,11
405,20000104T092245,289,1,1,88,4,13150,3.6,3.5,1881,5,4850,4280,2220,1800,0,0,0,0,0,548,593,485,0,0,0,0,0,1111
405,20000104T092259,290,1,1,85,4,19050,6.2,6.1,1828,5,6870,4180,3580,4420,0,0,0,0,0,582,556,476,0,0,0,0,0,1111
405,20000104T092344,291,1,1,90,4,13660,6.5,6.3,1348,6,4660,3750,2790,2460,0,0,0,0,0,368,582,143,0,0,0,0,0,112
405,20000104T092358,292,1,1,90,4,12870,2.1,2,1792,5,5650,2720,2370,2130,0,0,0,0,0,563,508,492,0,0,0,0,0,1111
405,20000104T092440,293,1,1,86,4,10120,4.7,4.6,1785,5,4760,2690,1660,1010,0,0,0,0,0,540,528,499,0,0,0,0,0,1111
405,20000104T092442,294,1,1,111,2,5230,1.9,1.1,652,4,1560,3670,0,0,0,0,0,0,0,397,0,0,0,0,0,0,0,11
405,20000104T092525,295,1,1,88,4,16520,2.8,2.7,1873,5,5770,4150,2850,3750,0,0,0,0,0,536,580,512,0,0,0,0,0,1111
405,20000104T092609,296,1,1,84,4,14710,1.4,1.3,1778,5,3980,5020,3810,1900,0,0,0,0,0,512,580,484,0,0,0,0,0,1111
405,20000104T092657,297,1,1,85,2,4700,7.5,7.4,777,4,2190,2510,0,0,0,0,0,0,0,522,0,0,0,0,0,0,0,11
405,20000104T092818,299,1,1,87,2,9260,2.7,2.6,809,4,5700,3560,0,0,0,0,0,0,0,554,0,0,0,0,0,0,0,11
405,20000104T092839,300,1,1,98,2,4020,2.3,2.2,587,1,1730,2290,0,0,0,0,0,0,0,332,0,0,0,0,0,0,0,11
405,20000104T092842,301,1,1,87,2,10750,2.7,2.5,776,4,6110,4640,0,0,0,0,0,0,0,521,0,0,0,0,0,0,0,11
405,20000104T092851,302,1,1,91,4,15170,9.4,9.1,1760,5,7490,3270,2620,1790,0,0,0,0,0,507,555,478,0,0,0,0,0,1111
405,20000104T092905,303,1,1,87,5,16640,2.3,2.3,1468,6,5410,3260,2350,2410,3210,0,0,0,0,356,594,133,130,0,0,0,0,113
405,20000104T092908,304,1,1,86,4,18170,2.5,1.8,1470,6,6120,3490,4270,4290,0,0,0,0,0,362,724,129,0,0,0,0,0,112
405,20000104T092929,305,1,1,89,5,9370,4.3,4.1,1453,6,2490,2160,1470,1720,1530,0,0,0,0,366,573,131,128,0,0,0,0,113
405,20000104T093013,306,1,1,88,4,20670,4.2,4.1,1887,5,5590,6080,5100,3900,0,0,0,0,0,531,595,506,0,0,0,0,0,1111
405,20000104T093027,307,1,1,90,2,8340,12.2,11.9,784,4,5300,3040,0,0,0,0,0,0,0,529,0,0,0,0,0,0,0,11
405,20000104T093042,308,1,1,87,5,16320,8.1,8,1442,6,6270,3260,1920,2620,2250,0,0,0,0,358,558,134,137,0,0,0,0,113
405,20000104T093113,309,1,1,88,4,10680,1.6,1.4,1140,6,4980,2050,1760,1890,0,0,0,0,0,367,433,128,0,0,0,0,0,112
405,20000104T093147,310,1,1,91,2,6870,3.1,2.9,540,1,3580,3290,0,0,0,0,0,0,0,342,0,0,0,0,0,0,0,11
405,20000104T093225,311,1,1,86,4,12750,4,3.9,1418,6,4450,3400,2500,2400,0,0,0,0,0,383,647,133,0,0,0,0,0,112
405,20000104T093243,312,1,1,88,2,9360,2.5,2.4,817,4,5130,4230,0,0,0,0,0,0,0,562,0,0,0,0,0,0,0,11
405,20000104T093359,313,1,1,87,4,11160,6.3,5.8,1782,5,4550,2800,1970,1840,0,0,0,0,0,505,554,513,0,0,0,0,0,1111
405,20000104T093413,314,1,1,86,3,16350,6.1,6,1295,6,5130,7620,3600,0,0,0,0,0,0,358,682,0,0,0,0,0,0,111
405,20000104T093422,315,1,1,82,4,15380,9,8.5,1378,6,4040,5130,3080,3130,0,0,0,0,0,378,607,138,0,0,0,0,0,112
405,20000104T093439,316,1,1,86,4,12530,5.7,5.6,1803,5,5750,3240,1910,1630,0,0,0,0,0,501,580,477,0,0,0,0,0,1111
405,20000104T093446,317,1,1,87,2,6260,1.1,0.9,741,4,4190,2070,0,0,0,0,0,0,0,486,0,0,0,0,0,0,0,11
405,20000104T093528,318,1,1,89,2,9890,2.7,2.6,792,4,5700,4190,0,0,0,0,0,0,0,537,0,0,0,0,0,0,0,11
405,20000104T093707,319,1,1,85,4,11890,3,2.8,1669,5,4290,3450,1630,2520,0,0,0,0,0,582,654,178,0,0,0,0,0,112
405,20000104T093729,320,1,1,88,4,23320,3.3,3.2,1440,6,4750,6950,5850,5770,0,0,0,0,0,362,687,136,0,0,0,0,0,112
405,20000104T093944,321,1,1,85,4,15000,5.9,5.8,1829,5,5880,3000,3060,3060,0,0,0,0,0,537,537,500,0,0,0,0,0,1111
405,20000104T094029,322,1,1,88,4,19150,2,1.9,1401,6,5180,4430,4950,4590,0,0,0,0,0,382,579,185,0,0,0,0,0,112
405,20000104T094045,323,1,1,88,4,16430,5.3,5.2,978,4,5150,4830,3280,3170,0,0,0,0,0,150,436,137,0,0,0,0,0,22
405,20000104T094106,324,1,1,87,5,15130,1.9,1.8,1523,6,5690,3440,1420,1840,2740,0,0,0,0,362,626,139,141,0,0,0,0,113
405,20000104T094155,325,1,1,85,2,12520,1.5,1.4,737,4,5790,6730,0,0,0,0,0,0,0,482,0,0,0,0,0,0,0,11
405,20000104T094239,326,1,1,83,2,12790,10.7,10.6,766,4,6870,5920,0,0,0,0,0,0,0,511,0,0,0,0,0,0,0,11
405,20000104T094346,327,1,1,90,3,17940,1.2,1.1,885,4,8790,5980,3170,0,0,0,0,0,0,486,144,0,0,0,0,0,0,12
405,20000104T094522,328,1,1,94,4,4010,2.3,2.2,1243,7,1080,1160,890,880,0,0,0,0,0,295,366,414,0,0,0,0,0,1111
405,20000104T094533,329,1,1,89,4,13090,3.4,3.3,1386,6,5130,3540,2200,2220,0,0,0,0,0,350,647,134,0,0,0,0,0,112
405,20000104T094551,330,1,1,88,4,13970,8.7,8.5,1684,5,3830,4600,2630,2910,0,0,0,0,0,481,812,136,0,0,0,0,0,112
405,20000104T094555,331,1,1,102,2,8900,3.6,2.8,847,3,3380,5520,0,0,0,0,0,0,0,592,0,0,0,0,0,0,0,11
405,20000104T094622,332,1,1,84,2,11240,7,6.9,773,4,6210,5030,0,0,0,0,0,0,0,518,0,0,0,0,0,0,0,11
405,20000104T094657,333,1,1,86,2,3730,2.9,2.8,738,4,1700,2030,0,0,0,0,0,0,0,483,0,0,0,0,0,0,0,11
405,20000104T094700,334,1,1,89,3,11870,3.1,2.8,734,4,2140,2880,6850,0,0,0,0,0,0,146,333,0,0,0,0,0,0,21
405,20000104T094706,335,1,1,89,2,8150,5.3,4.9,740,4,5020,3130,0,0,0,0,0,0,0,485,0,0,0,0,0,0,0,11
405,20000104T094709,336,1,1,89,2,8660,3.5,3.1,737,4,5200,3460,0,0,0,0,0,0,0,482,0,0,0,0,0,0,0,11
405,20000104T094754,337,1,1,88,4,15830,3.8,3.6,1811,5,7450,3720,2230,2430,0,0,0,0,0,557,508,497,0,0,0,0,0,1111
405,20000104T094840,338,1,1,87,3,8210,1.8,1.6,964,4,3120,2700,2390,0,0,0,0,0,0,578,131,0,0,0,0,0,0,12
405,20000104T094841,339,1,1,87,4,13910,1.4,0.9,1299,7,5620,3220,1740,3330,0,0,0,0,0,384,564,96,0,0,0,0,0,112
405,20000104T094844,340,1,1,88,5,12730,2.9,2.4,1465,6,6040,1700,1350,1700,1940,0,0,0,0,374,574,128,134,0,0,0,0,113
405,20000104T095015,341,1,1,89,5,17100,1.6,1.3,1486,6,4090,4960,2610,2680,2760,0,0,0,0,386,584,130,131,0,0,0,0,113
405,20000104T095128,342,1,1,89,4,11520,2.8,2.7,1440,6,2980,3200,2390,2950,0,0,0,0,0,362,687,136,0,0,0,0,0,112
405,20000104T095145,343,1,1,71,2,11060,3.7,3.5,478,1,4080,6980,0,0,0,0,0,0,0,317,0,0,0,0,0,0,0,11
405,20000104T095147,344,1,1,70,4,8560,2.1,1.9,1858,5,2980,3320,970,1290,0,0,0,0,0,479,625,506,0,0,0,0,0,1111
405,20000104T095212,345,1,1,85,5,13860,4.1,4,1452,6,6360,2120,1630,1740,2010,0,0,0,0,356,577,131,133,0,0,0,0,113
405,20000104T095309,346,1,1,88,4,10040,1.8,1.6,1401,6,2720,4570,1340,1410,0,0,0,0,0,377,629,140,0,0,0,0,0,112
405,20000104T095312,347,1,1,88,3,5990,3.7,3.1,872,7,1660,2160,2170,0,0,0,0,0,0,315,362,0,0,0,0,0,0,111
405,20000104T095333,348,1,1,86,2,7430,15.4,15.3,887,7,4740,2690,0,0,0,0,0,0,0,632,0,0,0,0,0,0,0,11
405,20000104T095407,349,1,1,89,3,7160,4.1,4,1390,6,2500,2270,2390,0,0,0,0,0,0,373,762,0,0,0,0,0,0,111
405,20000104T095428,350,1,1,89,4,15030,3.4,3.3,1389,6,4420,4950,2770,2890,0,0,0,0,0,355,644,135,0,0,0,0,0,112
405,20000104T095433,351,1,1,95,4,9660,4.8,4.1,1399,6,4350,1810,1890,1610,0,0,0,0,0,385,619,140,0,0,0,0,0,112
405,20000104T095603,352,1,1,87,2,7130,3.2,3.1,797,4,5250,1880,0,0,0,0,0,0,0,542,0,0,0,0,0,0,0,11
405,20000104T095616,353,1,1,88,2,7460,6.2,6.1,780,4,4970,2490,0,0,0,0,0,0,0,525,0,0,0,0,0,0,0,11
405,20000104T095636,354,1,1,89,5,14000,6.2,6.1,1452,6,5100,2580,2140,1700,2480,0,0,0,0,356,582,131,128,0,0,0,0,113
405,20000104T095647,355,1,1,86,4,9770,1,0.9,1766,5,2530,4170,1760,1310,0,0,0,0,0,458,606,515,0,0,0,0,0,1111
405,20000104T095925,356,1,1,89,4,15060,5.1,4.9,1853,5,7140,3960,1950,2010,0,0,0,0,0,564,538,496,0,0,0,0,0,1111
405,20000104T095947,357,1,1,87,2,11120,2.9,2.8,867,7,6930,4190,0,0,0,0,0,0,0,612,0,0,0,0,0,0,0,11
405,20000104T095950,358,1,1,88,4,14450,2.6,2.2,1429,6,6010,2780,2660,3000,0,0,0,0,0,372,658,144,0,0,0,0,0,112
405,20000104T100005,359,1,1,92,5,15740,7.1,7,1501,6,5860,2590,2280,2350,2660,0,0,0,0,371,610,131,134,0,0,0,0,113
405,20000104T100048,360,1,1,87,5,16320,1.5,1.4,1518,6,5690,3070,2370,2490,2700,0,0,0,0,366,624,138,135,0,0,0,0,113
405,20000104T100049,361,1,1,88,5,28070,1.2,0.5,1468,6,6270,5720,2860,4840,8380,0,0,0,0,385,575,128,125,0,0,0,0,113
405,20000104T100102,362,1,1,85,4,34410,1.5,1.4,1308,6,7020,7820,9980,9590,0,0,0,0,0,355,586,112,0,0,0,0,0,112
405,20000104T100104,363,1,1,85,5,12660,1.9,1.3,1465,6,3520,3770,1290,1490,2590,0,0,0,0,379,569,128,134,0,0,0,0,113
405,20000104T100108,364,1,1,89,5,9090,4.6,3.9,1426,6,2880,2530,1100,1070,1510,0,0,0,0,358,554,135,141,0,0,0,0,113
405,20000104T100113,365,1,1,91,2,11550,4.9,4.4,818,4,6070,5480,0,0,0,0,0,0,0,563,0,0,0,0,0,0,0,11
405,20000104T100120,366,1,1,92,4,26920,6.3,5.9,1538,6,7280,5810,6650,7180,0,0,0,0,0,382,714,187,0,0,0,0,0,112
405,20000104T100229,367,1,1,88,2,6860,3.4,3.3,726,4,4620,2240,0,0,0,0,0,0,0,471,0,0,0,0,0,0,0,11
405,20000104T100241,368,1,1,88,4,17210,4.8,4.6,891,4,2770,2830,5190,6420,0,0,0,0,0,171,368,132,0,0,0,0,0,22
405,20000104T100300,369,1,1,90,4,7570,1.4,1.3,1804,5,1950,3120,1120,1380,0,0,0,0,0,484,603,516,0,0,0,0,0,1111
405,20000104T100314,370,1,1,83,5,17050,2.9,2.8,1361,5,5480,3940,4010,1870,1750,0,0,0,0,415,131,602,143,0,0,0,0,122
405,20000104T100448,371,1,1,89,2,11010,1.6,1.5,804,4,6780,4230,0,0,0,0,0,0,0,549,0,0,0,0,0,0,0,11
405,20000104T100525,372,1,1,89,4,7020,9.3,9.2,1462,6,2640,1870,1210,1300,0,0,0,0,0,378,695,134,0,0,0,0,0,112
405,20000104T100536,373,1,1,82,2,4510,1.7,1.6,736,4,2340,2170,0,0,0,0,0,0,0,481,0,0,0,0,0,0,0,11
405,20000104T100543,374,1,1,89,4,9650,7.1,6.7,1355,6,5070,1780,1430,1370,0,0,0,0,0,383,578,139,0,0,0,0,0,112
405,20000104T100620,375,1,1,88,2,10500,10.4,10.2,793,4,5270,5230,0,0,0,0,0,0,0,538,0,0,0,0,0,0,0,11
405,20000104T100626,376,1,1,89,3,7090,5.5,5.2,770,7,1750,940,4400,0,0,0,0,0,0,197,318,0,0,0,0,0,0,21
